# -*- coding: utf-8 -*-
# vim: ft=conf fdm=marker et sts=2 sw=2
#
# To generate this data set, I recorded a friend saying the "goat vowel"
# phoneme (the vowel sound in "goat", "boat", etc. [1]) and took
# a 2 second section of the recording which looked fairly periodic.
# Although the audio was recorded at 44.1 kHz, I downsampled it to
# 11.025 kHz to create a more manageable data set.  The original log
# that Audacity produced during the recording is given below:
#
#   Sample Rate: 44100 Hz. Sample values on linear scale. 1 channel (mono).
#   Length processed: 88200 samples, 2.00000 seconds.
#   Peak amplitude: 0.89125 (lin) -1.00000 dB.  Unweighted rms: -6.63167 dB.
#   DC offset: -0.00015 linear, -76.75034 dB.
#
# A fairly stationary segment of the time series is between samples 9604
# and 14572.  The first column is time (in secs) and the second is the
# linear amplitude.
#
# NOTE: goat.mp3 is the audio file corresponding to this data set.
#
# [1]: http://teflpedia.com/IPA_phoneme_/%C9%99%CA%8A/
#

0.09059  0.19300
0.09068  0.16898
0.09077  0.21800
0.09086  0.26407
0.09095  0.27330
0.09104  0.34503
0.09113  0.40148
0.09122  0.42427
0.09132  0.50197
0.09141  0.57908
0.09150  0.62132
0.09159  0.68300
0.09168  0.70718
0.09177  0.68521
0.09186  0.71968
0.09195  0.71421
0.09204  0.69288
0.09213  0.72458
0.09222  0.72997
0.09231  0.72679
0.09240  0.69672
0.09249  0.60474
0.09259  0.51520
0.09268  0.48505
0.09277  0.39903
0.09286  0.29569
0.09295  0.21922
0.09304  0.10787
0.09313  0.04644
0.09322  0.09447
0.09331  0.11735
0.09340  0.10428
0.09349  0.14962
0.09358  0.17298
0.09367  0.20778
0.09376  0.32567
0.09385  0.34103
0.09395  0.28760
0.09404  0.29969
0.09413  0.26734
0.09422  0.24242
0.09431  0.28556
0.09440  0.26897
0.09449  0.20713
0.09458  0.22902
0.09467  0.25206
0.09476  0.25557
0.09485  0.28735
0.09494  0.22731
0.09503  0.11767
0.09512  0.06531
0.09522  -0.03436
0.09531  -0.17446
0.09540  -0.27519
0.09549  -0.41751
0.09558  -0.56456
0.09567  -0.61161
0.09576  -0.66439
0.09585  -0.72329
0.09594  -0.73121
0.09603  -0.76029
0.09612  -0.79845
0.09621  -0.77949
0.09630  -0.78047
0.09639  -0.80947
0.09649  -0.79591
0.09658  -0.80196
0.09667  -0.80588
0.09676  -0.73236
0.09685  -0.69723
0.09694  -0.67631
0.09703  -0.62117
0.09712  -0.58130
0.09721  -0.55230
0.09730  -0.50296
0.09739  -0.47886
0.09748  -0.48147
0.09757  -0.45435
0.09766  -0.44969
0.09776  -0.44332
0.09785  -0.41530
0.09794  -0.40999
0.09803  -0.39234
0.09812  -0.32429
